"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Lactation LeMOOnade - 7 Pack","5","Amy T.","02/25/2023","Summer breeze","I love lemonade in general but this one has a bit of a bitter hint to it. No big deal to me. I think mixing it with a bit of the watermelon drink makes it better. I just increase the amount of water so the ratio recommended is about the same. Definitely helped with hydrating and energizing me for the day. I also feel my breasts refill quicker.",true,"0","0"
"Emergency Brownies","5","Genesis P.","02/25/2023","Saved my breastfeeding journey !","My daughter was lip and tongue tied and I had no idea about it! We switched her over to formula due to her acid refluxand my supply completely dried up (much to my heartbreak)..After two weeks on formula she was not tolerating the formula at all (the lip tied were causing all these issues). Once we got her lip tie revised I started to Relactate and I was struggling to get my supply back to where it was at before drying up. Thanks to these brownies my supply is back and better than ever! My milk looks so thick and babygirl is so happy!",true,"0","0"
"Drink Sampler","5","Rachel B.","02/24/2023","Drink sampler","Amazing! Instant results and I no longer need to supplement with formula!",false,"0","0"
"Lactation Brownies","5","Rebecca S.","02/24/2023","They Actually Worked!","Im getting ready to go back to work, like many of you ladies. I wanted to start pumping more and I felt like my production was dropping. I bought the brownies and thought they werent working. Mostly because I expected same day results. The only difference was that the milk got creamier which is still a bonus for my baby but not exactly what I was looking for. After about 4 days I started noticing an uptick in my production. Im needing to nurse and pump more often and Im getting more when I pump! Im glad to have purchased this because its worked so beautifully. The taste took a little getting used to but it wasnt horrible. Overall, great product and I will definitely be buying more!",true,"0","0"
"N/A","5","Sarah S.","02/24/2023","Worked wonders for me!","Great product. Best if blended if you don't care for the thick texture. My supply increased almost more than double after drinking one.",false,"0","0"
"Emergency Brownies","5","Amarah W.","02/24/2023","Delicious!","These brownies are delicious and they work like magic! I eat 1 a day especially when Im about to start my cycle and they have kept my milk supply up and I can tell my milk is much creamier! Ive been breastfeeding 8 months and counting all because of these amazing delicious brownies! Go get them now!",true,"0","0"
"Lady Leche","4","Rachel B.","02/24/2023","Lady leche","Amazing results but not the best tasting",true,"1","0"
"Emergency Brownies","5","Sarah S.","02/24/2023","Love","I love the brownies. Have to keep myself from eating more than the recommended amount.",false,"0","0"
"Lactation Brownies","3","caitlin k.","02/24/2023","Very good but no increase","These brownies are very yummy especially warmed up but I did not see an increase in my milk supply",true,"0","0"
"Lady Leche","5","Chrysantha V.","02/24/2023","Back to 8oz pump sessions!!!!","My supply had dropped after getting covid. This helped my supply come back strong. Still trying to get to 10-12 oz sessions. Im almost 9 months postpartum and exclusively pumping as letdowns are too strong for baby. This is a great product I will continue to purchase and recommend.",false,"0","0"
"Emergency Brownies","5","STEPHANIE M.","02/24/2023","Holy Grail of decreased milk supply is","It's great tasting and quick in increasing milk supply...all it took was 2-3 days for my milk supply to be back on track. I unexpectedly gotten my period and my supply was low so these brownies saved me!!! Highly recommended to every mama",true,"0","0"
"Pumping Queen","5","Shelby T.","02/24/2023","LOVE THIS STUFF","The taste is amazing! And the outcome is great, I noticed a boost in my milk and the quality.",false,"0","0"
"Lactation Brownies","5","KC O.","02/23/2023","Love these!!","The brownies helped my supply so much and they dont have a nasty after taste like most lactation products have. Everything else I have tried gave my baby a belly ache and these havent. I just got the brownies to try and just ordered a huge sample pack so I can try other things as well. So far Im very satisfied",false,"0","0"
"Emergency Brownies","5","Meagan C.","02/23/2023","Love EB","Having a newborn in the NICU and trying to pump and keep my supply coming in while not stressing, these brownies saved me! They taste so good and I really saw a difference the following day. Started out pumping 1 oz and it became 2 oz and now 3 oz. I am 3 weeks postpartum now and I highly recommend these to anybody.",false,"0","0"
"Emergency Brownies","5","Kei-Lisha T.","02/23/2023","Amazing","These brownies have made my return to work a lot smoother. I was very worried about my supply dropping. Not only are these brownies very helpful but they work really fast.",false,"0","0"
"Emergency Brownies","5","Emily N.","02/23/2023","Great product","These Delicious brownies helped increase my milk supply. I highly recommend!",false,"0","0"
"Emergency Brownies","5","Kendra H.","02/23/2023","Increased Milk Supply","These are everything they say they are! My milk supply has increased significantly and they taste AMAZING!",false,"0","0"
"Milk Goddess","5","Chelsea","02/22/2023","I was skeptical, but it works!","I have been using Milky Mama Emergency Brownies and the Oatmeal Chocolate Chip Lactation Cookies for several months and love them, but when my son hit the three month mark, my supply dropped. It took weeks to get it back to where I could sustain his 4oz every three hours while I was back at work. Then I got sick and my supply came crashing down. I almost went through my entire freezer stash because I was only getting 2 ounces per pump, if I was lucky! I was stressing big time! It slowly started coming back, but I couldnt get over six ounces per pump session in total, and that wasnt going to keep up with my babys needs. I decided to try Milk Goddess and within two days, I am back up to 8oz per pump session, sometimes 10! My breasts refill significantly faster and I am not in panic about feeding my now four and a half month old. I am so thankful and glad I have it a try!",true,"3","1"
"Lady Leche","5","Allison L.","02/21/2023","Built Back My Flagging Supply","Although I had made the decision to quit working and stay home with my baby (age 5 months), my supply was flagging and I was chewing through my freezer supply every day of my last stint at work. Thankfully, once I got to be home full-time with my baby, those snuggles, together with the Lady Leche supplement helped boost my supply back up so much that I have replenished my freezer stock on top of keeping baby fed!",false,"0","0"
"Emergency Brownies","5","Monique M.","02/21/2023","Bang'n Brownies!!!","Was only three days in & my little one nursed longer on each breast than he's done before.
These brownies are absolutely amazing & pair exceptionally with ice cream",false,"0","0"
"Dairy-Free Bundle","4","Tanaiya P.","02/20/2023","No Title","Everything tastes amazing but I'm not seeing the results I was hoping for. I bought the product to increase my supply so I'm able to exclusively breastfeed my son. I have not seen an increase but my supply hasn't decreased so I guess that's a plus.",false,"0","0"
"Caramel Lactation Latte Mix","5","Angel D.","02/20/2023","Love it","Love the flavor and that I can get some caffeine while helping with my bf journey",false,"0","0"
"Emergency Brownies","5","Nicole P.","02/20/2023","Worked well and tasty too!","Boosted my milk supply quickly after two weeks of not pumping consistently, plus I had started my period as well, so my supply really dropped. The is my second baby Ive used them for, and I still love them just as much!",false,"0","0"
"Lactation Brownies","5","Nichole D.","02/20/2023","Delicious!","I love the brownies! They taste great and I noticed an increase in my milk production.",true,"0","0"
"Emergency Brownies","3","Lauren J.","02/20/2023","Didnt work for me. Might be helpful to others!","I wouldnt suggest these for increasing your supply however it might help you lactate if you dont have a supply at all. Overall, the taste is good. I might try a couple other products!",false,"0","0"
"Emergency Brownies","5","Julia L.","02/19/2023","No Title","I only used 2 of the brownies during my period and I could definitely tell the difference in my milk supply in almost 24 hours. Unfortunately, I cut my breastfeeding journey short because my mental health is struggling but I gifted the rest of my box to another friend who wanted to try them. I would for sure recommend this to anyone who wants to try these!",false,"0","0"
"Welcome Bundle","5","Ellie S.","02/19/2023","A great variety to try products!","Loved this bundle. It gave you the opportunity to try all of their products. Definitely worth the money. Ive ordered separate of what I like out of the bundle box. The brownies and pumpin punch were amazing!",false,"0","0"
"Welcome Bundle","5","Amber P.","02/19/2023","Youre gonna love it","I loved every product! I will definitely be buying more when I can! With my first kiddo I was already having to supplement with formula and this time I have enough to be able to store enough for days that I have work or college class that I have to be on college campus",false,"0","0"
"Bestseller Bundle","5","Nerlein N.","02/19/2023","Amazing!","Everything is delicious! My supply gradually built within a few days. Ive been building a good supply of frozen milk for when I go back to work and my baby is only 2 weeks old!",true,"0","0"
"Emergency Brownies","5","Shenea R.","02/19/2023","Emergency brownies","Helped increase my supply",false,"0","0"
"Lady Leche","5","Sarah B.","02/18/2023","Happy Mama","I was so happy to have a friend share the Milky Mama products with me. Lady Leche does what she says she's going to do :) Using the herbal tinctures from Milky Mama helped me milk return and surpass my production over the past few months. At 9 months I started to see a drop, was digging into my babe's freezer stash a lot (and ran out), wasn't even feeling much of a let down anymore and was getting worried. I've been able to continue nursing/pumping for my baby and even have a small fridge/freezer stash returning when before I was barely keeping up. It would've been sad to give up nursing, when neither me or my baby are wanting to yet. Thanks Milky Mama crew, for great products and for keeping my hope alive!",false,"0","0"
"Emergency Brownies","5","Valeria A.","02/18/2023","Great product!","Ive started with the emergency brownies a few days ago and they are definitely working. I have been able to pump around to more ounces than my regular pumping. Hope this works for you as it is working for me.",true,"0","0"
"Emergency Brownies","5","Ashley","02/18/2023","Soo far so good","Just received yesterday, only eaten one so far (yummy) and Ive already noticed an increase on how fast it takes me to feel full again. Im having to pump an hour after little one eats because Im engorged. Hopefully they help with production also as I struggle with a low supply.",false,"0","0"
"Emergency Brownies","5","Jessica P.","02/17/2023","No Title","They are delicious and I have seen my milk creamier",true,"0","0"
"Bestseller Bundle","5","Samantha A.","02/17/2023","Breastfeeding Journey","Using Milky Mama was the best decision Ive made! My milk supply was so low, only getting half an ounce. I used the Bestseller Bundle and milk supply for one week and my milk increased so much! I am producing 4 ounces now! I will always recommend Milky Mama to anyone Mama who is struggling! Im glad I made the decision to make the purchase!",false,"0","0"
"Emergency Brownies","5","Danielle K.","02/17/2023","Amazing!!","These taste so good. I'm addicted and they definitely boost my milk supply! So happy. This is already my second order!",true,"0","0"
"Lady Leche","5","Brittany C.","02/17/2023","Lady Leche","This is the 2nd time I've purchased this item. Love the taste.",true,"0","0"
"Lady Leche","2","Wendy A.","02/17/2023","Not so bad flavor!","The flavor it isnt too bad. Unfortunately the product did not work for me.",false,"0","0"
"Emergency Brownies","5","Bailey A.","02/17/2023","Love these","Second baby Ive used these with. They really give you the boost in supply you need! I combo feed and it has really added to my pump output.",false,"0","0"
"Emergency Brownies","5","Brittany C.","02/17/2023","Emergency Brownies","Loved the brownies this is my 4th time buying lactation sweets. Taste great and has helped keep my supply up.",true,"0","0"
"Emergency Brownies","3","Wendy A.","02/17/2023","Amazing flavor","Great flavor, unfortunately no improvement on my milk supply :/.",false,"0","0"
"Pumpin' Punch - 7 Pack","5","Nicole L.","02/17/2023","Great Products","I love the Pumpin Punch drink mix!! Great flavor and no funny aftertaste! I paired the punch with the Emergency brownies and Lady Leche supplements. Well this is my 3rd purchase with great results!!!",false,"0","0"
"Dairy-Free Bundle","5","Erica B.","02/17/2023","Love it","I love milky mama Ive been a customer since 2017 with my 2nd child. I do see a difference & I love the boost that I get.",false,"0","0"
"Lactation Brownies","5","Aiesha W.","02/16/2023","????","Fresh Tasty snack",true,"0","0"
"Emergency Brownies","5","christina C.","02/16/2023","yum","My brownie experience was amazing, they kept my supply up and I saw a slight increase in my morning supply when I ate these mid afternoons. I would deff order these again",false,"0","0"
"Emergency Brownies","5","Alexis S.","02/16/2023","Taist like dark chocolate","I enjoy them but they are more bitter then a regular brownie. I warm them up and add caramel and wiped cream cream and they are great",false,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Alexis S.","02/16/2023","Yummy","I love these so much perfect snack",false,"0","0"
"Emergency Brownies","5","Anna M.","02/16/2023","Awesome","It really works well and the taste is good too! Worth it!",false,"0","0"
"Emergency Brownies","3","Kayla","02/15/2023","Rich Brownie","I didnt love the emergency brownies and I am a brownie lover. They were way too rich and made them hard to eat. However, I did notice an increase in pumping several hours after eating one.",false,"0","0"
"Emergency Brownies","5","Hailey S.","02/15/2023","This actually works!!","Im sooo grateful for finding this brand, I was on the edge of giving up breast feeding and the emergency brownies really boosted my supply so much, I placed another order for more things, and Im thinking about auto shipping weekly on the brownies. Plus theyre so yummy and dont have a weird taste like other brands!!",false,"0","0"
"Caramel Lactation Latte Mix","4","Jannah A.","02/14/2023","Eh its fine","It was okay I wasnt the biggest fan of how it tasted",false,"1","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Jannah A.","02/14/2023","Love love love","Im not one to like sweets in general but these cookies and the brownies are actually really good and dont have the overwhelming sweetness that other desserts do",true,"0","0"
"Emergency Brownies","5","Jannah A.","02/14/2023","Worked well for me","I was very skeptical about whether or not these brownies will actually work due to me trying many different brands and nothing working. However these brownies worked wonderfully even before I finished the first box I started seeing results",false,"0","0"
"N/A","5","Gabrielle B.","02/14/2023","Smoothie","Smoothie was good all things considered. It had oats and tastes exactly what its supposed to. 10/10 recommend",true,"0","0"
"Emergency Brownies","5","Gabrielle B.","02/14/2023","10-Dec","I started to. Crave these brownies as if they were regular brownies! These are delicious",true,"0","0"
"Lady Leche","5","Alexia M.","02/14/2023","2nd order","This is my 2nd time buying.enough said.",false,"0","0"
"Emergency Brownies","5","Cassidy D.","02/14/2023","Love these!!!","These tastes amazing! They have great flavor, and I love how they help my supply! Especially durning my cycle! These brownies are amazing and great quality!",true,"0","0"
"Lady Leche","5","Chelsea B.","02/13/2023","No Regrets","Best Serum to buy",true,"0","0"
"Emergency Brownies","5","Megan T.","02/13/2023","Emergency brownies!","My supply started to decrease while halfway through my antibiotics for a post op UTI. I started eating a couple brownies a day until I finished my antibiotics and they kept my supply adequate for my baby. She is 3 weeks old taking 3 oz every 2 hours so without the brownies I dont think I would have been able to produce enough to keep her satisfied.",true,"0","0"
"Emergency Brownies","5","Chelsea B.","02/13/2023","It's in the Name","Emergency Brownies from this site is a must to have. Great flavor, taste and quality",true,"0","0"
"Lady Leche","5","Chelsea B.","02/13/2023","No Regrets","Really works you won't regret buying!!!",true,"0","0"
"Bestseller Bundle","3","Christy V.","02/13/2023","Best seller Bundle and Lactation Smoothie","I'm enjoying the bundle, although I'm not a fan of the lactation smoothie I purchased. I can not for the life of me figure out how to mix it properly. Every time a make a smoothie it does not mix all they way, which leads to huge clumps of powder. I've tried stirring it a lot, shaking it, and even putting it in a blender. It there something else I can do? It tastes awful with big chunks of powder remaining.",false,"0","0"
"Emergency Brownies","5","Chelsea B.","02/13/2023","Works!!!!","Tastes like a regular brownie and the quality is the best",false,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Kelsie K.","02/13/2023","Delicious and helpful!","These cookies are so yummy and Ive truly noticed a difference in my milk output when pairing them with your supplements as well!",false,"0","0"
"Mini Milky Sampler Pack","5","Chelsea B.","02/13/2023","Works!!!!","Really does work",true,"0","0"
"Drink Sampler","5","Kara G.","02/13/2023","Tasted amazing","These were all amazing! Flavors were so yummy and didnt make me think I was taking any kind of lactation supplement! I loved all 3 flavors too!",false,"0","0"
"Lady Leche","5","Kara G.","02/13/2023","Great product","I wasnt sure if I was getting any increase at first but after a few weeks Ive really noticed a difference!",false,"0","0"
"Lady Leche","5","NIKCOLE C.","02/12/2023","Tripled my supply","I was starting to only get 1oz at a time when pumping but after taking this and the brownies I would pump 3-4oz.",true,"0","0"
"Emergency Brownies","5","Shatima F.","02/12/2023","More! More! More! I am producing so much more milk!","My overall experience is great! My son is getting so much more milk and Im pumping so much more milk as well! I wish I got some when I had my daughter I would of had some left over milk for when I was pregnant with my son. I had a hard time breastfeeding during my pregnancy. Please try the emergency brownies they are delicious and they work. Im a super stressed mom due to single parenting so its like a helpful delicious snack break whenever I eat one. I will be trying different things soon!",true,"0","0"
"Emergency Brownies","4","Tiara H.","02/12/2023","Great product","The emergency brownies actually helped with my milk production. I am nursing twins so I needed the extra boost. I gave only 4 stars because I payed an extra $25 dollars for fast shipping and it took 1 week for me to actually receive my purchase.",false,"0","0"
"Emergency Brownies","5","Haleana B.","02/12/2023","Milk saver!","I love this!! They are so good and they really helped while I was on my period. Happy I got them and Ill be ordering again!",true,"0","0"
"Emergency Brownies","5","Kurtis T.","02/12/2023","A Must Have!","Absolutely loved these!! My entire stand up freezer is almost full of milk. I seriously credit Milky Mama Lady Leche, Pumping Queen, and the cookies and brownies Ive been in taking. I got mastitis and my supply barely dropped even during that ordeal. Its only been six weeks since my girls were born and are still in the NICU. The NICU freezer has 4 bins full of my milk as well. Its so reassuring to know my twins have what they need!",true,"0","0"
"Salted Caramel Lactation Cookies","5","Evangelia B.","02/11/2023","Yummy stuff","Amazing taste and quality!!!",false,"0","0"
"Emergency Brownies","5","Kanisha P.","02/11/2023","Emergency Brownies","Overall experience was great I noticed an extra tingling feeling of my milk being made and suddenly a let down indicating my milk had increased. I Loooooooove these brownies and they taste so good.",true,"0","0"
"Salted Caramel Lactation Cookies","5","Haley D.","02/11/2023","SOOO YUMMY","I haven't really noticed a difference , but these cookies are SO good! I would honestly eat them if I wasn't breastfeeding / pumping!",false,"0","0"
"Mini Milky Sampler Pack","5","alma d.","02/11/2023","The essentials","Love milky mama products and glad they have this samples so I can try a lot of the goodies. Loved all of them!",true,"0","0"
"Mini Milky Sampler Pack","4","Natalie K.","02/09/2023","No Title","The brownies get 5 stars from me! Theyre delicious! The cookies are good but you can taste the flaxseed and brewers yeast a lot more. Still good but not as good as the brownies!",false,"0","0"
"Milk Goddess","3","Kavita B.","02/09/2023","I thought it would work.","I tried and it didnt work for me. I had high hopes. But, it did taste delicious!!",false,"0","0"
"Emergency Brownies","2","Brittany C.","02/09/2023","Great Tasting Didnt work for me!","The product tasted amazing but I didnt have an increase or boost with my milk supply by using this.",false,"0","0"
"Lactation Brownies","5","Chasity","02/07/2023","Milk production increase","Helped my milk production significantly.",true,"0","0"
"Emergency Brownies","5","Mashiah W.","02/07/2023","Amazing","My supply dipped unexpectedly. Literally after the first two brownies, I saw a HUGE difference! My milk is also fattier now AND im pumping many ounces!! Literally reordering right now!",false,"0","0"
"Emergency Brownies","5","Keyariya F.","02/07/2023","Brownies","The taste was very delicious and flavor chocolate,great quality item I love them Will order again",false,"0","0"
"Emergency Brownies","4","Jaymell","02/07/2023","They do work!","The brownies worked! I pumped about 1 1/2-3 more ounces on ONE SIDE! Downside is it took the brownies took about 5-6 days to work. I had to eat 1 or a half of 1 per day, but they worked!",true,"0","0"
"Lady Leche","5","Casey T.","02/07/2023","Exclusively pumping","It took a little bit to see some results for me but I've been able to go a few days now without supplementing with formula",false,"0","0"
"Lactation LeMOOnade - 7 Pack","5","Jaymell","02/07/2023","It worked fast!","The lemonade worked and fast! I drank it around lunch time and by the middle of the night, i pumped almost 6 ounces ON ONE SIDE when i usually pump 2-4 ounces on one side.",false,"0","0"
"Milky Mama Milk Collectors","5","Chasity T.","02/07/2023","Great Milk catcher","Didnt know how much this would come in handy until I started leaking when baby was breastfeeding on one side.",true,"1","0"
"Lady Leche","5","Chasity T.","02/07/2023","Repeat customer","Worked so good, Im back again",false,"0","0"
"Lady Leche","5","Chasity T.","02/07/2023","Love it!!","It works wonders, my milky quality has definitely changed as long as I am consistent with taking the lady lechy.",true,"0","0"
"Mini Milky Sampler Pack","5","Chasity T.","02/07/2023","Taste tester!!","I was able to sample different products and see which ones I really liked.",true,"0","0"
"Emergency Brownies","5","Kristin h.","02/06/2023","Saved my supply","I went from getting 4oz to 1oz after having an adverse reaction to my PPD medication and these brownies helped me recover my supply. I now get a consistent 4oz or more per pump and eat one brownie daily to keep consistent. Theyre also delicious and keep my sweet tooth satisfied.",false,"0","0"
"Lady Leche","5","Megan B.","02/06/2023","Amazing stuff","My milk has become fattier and my baby is more satisfied. Also making more milk.",true,"0","0"
"Lady Leche","5","Shyanne V.","02/06/2023","Noticed Huge Improvement In Milk Production!","I started taking Lady Leche 2x a day for the first few days and I really noticed a difference in my milk output! I probably get an extra 1-1.5oz now!!",true,"1","0"
"Dairy Duchess","5","Sarah F.","02/06/2023","I can't tell physically if it's doing anything, but baby is sleeping better","I haven't taken this as regularly as I should since I got it, until I realized that the days I remember to take it... my 8 month old sleeps better at night. Like, at least one less wakeup. The taste is like equal parts cough syrup and herbal tea, but it's worth it for the bump in supply that I may not be able to feel physically but that apparently is happening for my little dude to sleep better!",false,"0","0"
"Mini Milky Sampler Pack","5","Sarah S.","02/05/2023","Great lactation treats","They taste great and I've seen a boost in my supply since trying them.",false,"0","0"
"Lady Leche","5","Aimee H.","02/05/2023","Worked for me!","Went up 4oz during my work day pumps when paired with the emergency lactation brownies! Also helped me have ""let downs"" more often, even without stimulation!",false,"0","0"
"Lactation Brownies","5","Latoya B.","02/05/2023","Best brownie","These lactation brownies have helped my milk supply so much. My milk is thicker than it used to be.",false,"0","0"
"Milky Melon - 7 Pack","5","Lindsay","02/04/2023","Melon","Out of all the drinks the melon is hands down my favorite. It taste so good l. I usually drink the whole packet at once instead of halting it because I genuinely love the taste. Ive gotten two Mamas to try the starter packs and they loved!",false,"0","0"
"Bestseller Bundle","5","Brenda C.L.","02/04/2023","Thank you","I love all the products! This has helped me so much. I love the oatmeal cookies and the lemonade. I am so thankful these helpful products exist. Thank you.",true,"0","0"
"Lactation Brownies","4","Quiendra C.","02/04/2023","Great product","Love the product as usual, I definitely can tell the increase in what I produce. I've purchased brownies to breastfeed multiple babies now. I'm just sad about the price increase. Not sure I can continue to make purchases at the rate it's at.",true,"0","0"
"Lady Leche","5","Nicole L.","02/04/2023","Awesome Results!!!!","Ive been using Lady Leche and Pumping Queen supplements for the last 3 1/2 months. These products work and if you dont believe, try it for yourself!! I stopped for 2 weeks because I ran out and started taking some fenugreek supplements. Im back on and pumping per session 7-9 ozs per breast!!! Fenugreek may help with one thing, but milk supply increase is not it!!! I will continue to stand by Milky Mama because these supplements and brownies ARE THE REAL DEAL!!! I wish I could give more than 5 stars ???????",true,"0","0"
"Lactation Brownies","5","Lori B.","02/03/2023","My only hope","This product is literally the only thing helping me keep a supply at all. Each time I run out it disappears again. Im barely keeping up with my daughter but it is at least enough. Im not kidding when I say without these products I would have to switch to formula.",true,"0","0"
"Emergency Brownies","4","Taysha A.","02/03/2023","extra oz or 2 on each side","The taste isnt great, but the more you eat the better they taste. Also warned in the microwave they are tasty. It fattened my milk but was looking to get more when pumping. But quality over quantity right? Lol but I will keep buying when I want a boost or to get more freezer supply. I also use lady leche. I can say I didnt see much of a difference using the emergency and regular milk mamas",true,"0","0"
"Lady Leche","5","Devon H.","02/03/2023","Awesome","I like the product and I really feel like it works. I just wish there was another flavor option other than grape but the flavor hasnt stopped me from buying the product! I signed up for autoship on my second time purchasing!",false,"0","0"
"Lactation Brownies","5","Elizabeth p.","02/03/2023","Definitely a Difference","I have done the Emergency brownies plus the lactation brownies and noticed how my supply didnt increase as much but it was coming out creamier. I want to be more consistent with it. I will be switching to auto ship",false,"0","0"
"Pumping Queen","5","Shannon C.","02/03/2023","Seems to be helping","The taste is so weird. I wouldnt necessarily say bad, but weird. That being said, it does seem to be helping.",true,"0","0"
"Emergency Brownies","5","Laura G.","02/03/2023","Its works !","Milky mama never disappoints! This is my second child Im breastfeeding and I know I can count on these brownies to get my milk supply where I need it to be ! Also they taste delicious with some oatmilk.",true,"0","0"
"Emergency Brownies","5","Lianna M.","02/03/2023","Impressed!","I was recommended these by a friend when I let her know I had a low supply and having to supplement. I was working really hard, triple feeding, meeting with a lactation consultant, trying all the tricks and tips. I got these and three days later we did our first 24 hours with no formula!! Not sure if it was all my hard work finally paying off, or these, but theyre delicious and I just placed another order!!",false,"0","0"
"Emergency Brownies","5","Angelique G.","02/03/2023","Hell Yes They Work","Wonderful! Bought to help establish milk supply upon birth. Have had one a day for the last week and my pediatrician is shocked that my baby hasnt had a dip in weight not once!",false,"0","0"
"Drink Sampler","5","Devon H.","02/03/2023","Love that you can give them all a try!","Love that they offer a sampler pack! It gives first time buyers a chance to taste all the flavors. I personally felt the lemonade was lacking in flavor compared to the Milky Melon and Pumpin Punch but thats just personal preference. All 3 flavors were yummy. I wish there was an option to purchase a variety pack of more than 3 for those of us who like to mix it up!",false,"0","0"
"Emergency Brownies","5","Devon H.","02/03/2023","Would recommend!","I am not a chocolate person at all, for anything but I bought the emergency brownies for when I need help with my milk. Despite not liking chocolate, I thought these were pretty yummy! You can tell theyre made with quality ingredients. They taste just like regular brownies - NO weird tastes or anything! My chocolate loving sister even took a small nibble out of curiosity and said they tasted good. The emergency brownies tasted very decadent and I couldnt believe they were milk brownies. Ive already purchased another box because I believe in the product!",false,"0","0"
"N/A","4","Shannon C.","02/03/2023","Seem to help","They werent bad in taste except for one, but thats a preference thing so Ill leave it out. They seemed to help.",true,"0","0"
"Milky Melon - 7 Pack","5","Devon H.","02/03/2023","So yummy!","Love the flavor! Its so yummy! I think the product really works and Ive already repurchased!",false,"0","0"
"Pumping Queen","3","Ai N.","02/02/2023","Taste good, did not work for me","I was very excited to try Mama Milky products and after 2 weeks of having the brownies and herbal supplements, I have to say this it not for me. The taste of both treat and herbal supplement was good, but sadly I still dont see any changes in my milk supply.",false,"2","0"
"Lactation Brownies","5","Lillian B.","02/02/2023","Tastes good, helps with supply","These taste like brownies. Not amazing made at home brownies, but a fairly decent store bought brownie. I stopped eating them for awhile because I thought they weren't really doing anything but boy was I wrong. My output from pumping sessions dropped by about 2 oz.",false,"0","0"
"Emergency Brownies","5","Amanda H.","02/02/2023","Best tasting lactation treat","This product is wonderful and I am planning to order more. Its frustrating that the site does not permit using the first responder discount and free shipping code if you spend a certain amount.",false,"0","0"
"Emergency Brownies","5","Aline F.","02/02/2023","Excellent brownies","I tried the emergency brownies and lacation brownies. The brownies worked and I have produced more milk.",false,"0","0"
"Emergency Brownies","5","Kateria C.","02/02/2023","It actually works !","These worked wonders . My supply dipped unexpectedly- i was getting less than 1oz when I pumped and I tried every trick in the book! The next day after eating these my supply was back to normal pumping 4oz+. I am so grateful for this product ! Get it",false,"0","0"
"Emergency Brownies","5","Tiffany H.","02/02/2023","A must buy for working moms","Love them!",false,"0","0"
"Pumping Queen","5","Stephanie C.","02/02/2023","Great","Good",true,"0","0"
"Emergency Brownies","3","Ai N.","02/02/2023","Taste good, not working for me","I was very excited to try Mama Milky products and after 2 weeks of having the brownies and herbal supplements, I have to say this it not for me. The taste of both treat and herbal supplement was good, but sadly I still dont see any changes in my milk supply.",false,"0","0"
"Drink Sampler","5","Stephanie C.","02/02/2023","Actually works","Good",false,"0","0"
"Dairy Duchess","5","Sebastiana R.","02/02/2023","Dairy Duchess","My milk supply was getting low and I needed something to help me boost it back up quickly. I took the quiz and it recommended this supplement! I would 10/10 recommend it to any momma struggling with low supply",false,"0","0"
"Milky Melon - 7 Pack","3","Yairell V.","02/02/2023","Good but didnt help","Taste wasnt over powering. I liked it. Also bought the emergency brownies. Neither helped with milk productions unfortunately",false,"1","0"
"Lady Leche","5","Stephanie C.","02/02/2023","Works","Good product",true,"0","0"
"Emergency Brownies","5","Jodicee G.","02/02/2023","PHENOMENAL","I was only producing a small amount from each breast. The night I got these in the mail I ate one the next day I pumped 8+ oz! Cant explain how much this brownie has helped me thank you!!!!",false,"0","0"
"Emergency Brownies","5","Danielle H.","02/02/2023","Increased","Hydration and eating enough is the key but I'm glad I tried these brownies. They increased my milk 2 ounces and the taste was to die for. Ordered me a second batch bc my milk took a dip due to taking too much vitamin b complex",false,"0","0"
"Milk Goddess","5","Tiffany H.","02/02/2023","Enrichment","I can tell how thick my milk got. I bought milk goddess and the emergency brownies to start with. I ise the oil 1/day and the brownies alternate days and my milk seems so much richer and thick. I truly love these products. Just wish they had savory flavors of things.",false,"0","0"
"Emergency Brownies","5","Kayla J.","02/02/2023","I love em!!!","I used these brownies for my first born and now I again needed help with boosting my supply. I am pumping for a 3 month old. I was sick a few times and my milk would drop. But I use these brownies and Im back up to 4oz a pump. I mix the brownies with 4 hours of sleep and I wake up with leaking milk. I always recommend this company to my friends/ new moms.",false,"0","0"
"Lactation Brownies","3","Ai N.","02/02/2023","Taste good, but did not work for me","I was very excited to try Mama Milky products and after 2 weeks of having the brownies and herbal supplements, I have to say this it not for me. I have 2 brownies per day along with Pumping Queen, the taste of both treat and herbal supplement was good, but sadly I still dont see any changes in my milk supply.",false,"0","0"
"Milky Melon - 7 Pack","5","Jacob C.","02/01/2023","Delicious","Very delicious, only wish that they separated the servings to make it easier when prepping.",true,"0","0"
"Lady Leche","5","Shamarra C.","01/31/2023","12 out 10","Has my milk very creamy but can engorge if not pumping enough",true,"0","0"
"Dairy Duchess","5","Shamarra C.","01/31/2023","Cycle started? Get this","Did wonders when I started my cycle 10/10 would highly recommend",false,"0","0"
"Lactation LeMOOnade - 7 Pack","5","Bri' A.V.","01/31/2023","Moo Lucius","The lemonade is very good, for it to be an lactation item it dont taste like it has anything inside of the drink besides lemonade",true,"0","0"
